ObjectId,Relevance
11387,0
11388,0
11389,0
11390,0
11391,0
11392,0
11393,0
11394,0
11395,0
11396,0
11397,0
11398,0
11399,0
11400,0
11401,0
11402,0
11403,0
11404,0
11405,0
11406,0
11407,0
11408,0
11409,0
11410,0
11411,0
11412,0
11413,0
11414,0
11415,0
11416,0
11417,0
11418,0
11419,0
11420,0
11421,0
11422,0
11423,0
11424,0
11425,0
11426,0
11427,0
11428,0
11429,1
11430,0
11431,0
11432,1
11433,0
11434,0
11435,0
11436,1
11437,0
11438,1
11439,0
11440,0
11441,0
11442,0
11443,0
11444,0
11445,0
11446,0
11447,0
11448,0
11449,0
11450,0
11451,0
11452,0
11453,0
11454,0
11455,0
11456,1
11457,0
11458,1
11459,1
11460,1
11461,1
11462,1
11463,1
11464,1
11465,1
11466,1
11467,1
11468,1
11469,1
11470,1
11471,1
11472,1
11473,1
11474,1
11475,1
11476,1
11477,1
11478,0
11479,0
11480,0
11481,0
11482,0
11483,0
11484,0
11485,0
11486,0
11487,0
11488,0
11489,0
11490,0
11491,0
11492,1
11493,0
11494,0
11495,1
11496,1
11497,0
11498,0
11499,1
11500,0
11501,0
11502,1
11503,0
11504,1
11505,0
11506,1
11507,1
11508,1
11509,1
11510,1
11511,1
11512,1
11513,1
11514,1
11515,1
11516,1
11517,1
11518,1
11519,1
11520,1
11521,0
11522,1
11523,1
11524,0
11525,1
11526,1
11527,1
11528,1
11529,0
11530,1
11531,1
11532,0
11533,1
11534,1
11535,1
11536,1
11537,1
11538,1
11539,0
11540,1
11541,1
11542,1
11543,1
11544,1
11545,1
11546,1
11547,1
11548,1
11549,1
11550,1
11551,1
11552,0
11553,1
11554,1
11555,0
11556,0
11557,1
11558,0
11559,0
11560,0
11561,0
11562,0
11563,0
11564,0
11565,0
11566,0
11567,0
11568,0
11569,0
11570,0
11571,0
11572,0
11573,0
11574,0
11575,0
11576,0
11577,0
11578,0
11579,0
11580,0
11581,0
11582,0
11583,0
11584,0
11585,0
11586,0
11587,0
11588,0
11589,0
11590,0
11591,0
11592,0
11593,0
11594,0
11595,0
11596,0
11597,0
11598,0
11599,0
11600,0
11601,0
11602,0
11603,0
11604,0
11605,0
11606,0
11607,0
11608,0
11609,0
11610,0
11611,0
11612,0
11613,0
11614,0
11615,0
11616,0
11617,0
11618,0
11619,0
11620,0
11621,0
11622,0
11623,0
11624,0
11625,0
11626,0
11627,0
11628,0
11629,0
11630,0
11631,0
11632,0
11633,0
11634,0
11635,0
11636,0
11637,0
11638,0
11639,0
11640,0
11641,0
11642,0
11643,0
11644,1
11645,0
11646,1
11647,0
11648,0
11649,1
11650,1
11651,1
11652,1
11653,1
11654,1
11655,1
11656,1
11657,0
11658,0
11659,1
11660,0
11661,1
11662,1
11663,0
11664,0
11665,1
11666,0
11667,0
11668,1
11669,1
11670,1
11671,1
11672,1
11673,1
11674,1
11675,1
11676,1
11677,1
11678,1
11679,1
11680,1
11681,1
11682,1
11683,1
11684,1
11685,1
11686,1
11687,1
11688,0
11689,1
11690,1
11691,1
11692,0
11693,0
11694,0
11695,0
11696,0
11697,0
11698,0
11699,0
11700,0
11701,0
11702,0
11703,1
11704,1
11705,0
11706,0
11707,0
11708,0
11709,0
11710,1
11711,1
11712,0
11713,0
11714,0
11715,0
11716,1
11717,1
11718,0
11719,0
11720,1
11721,0
11722,1
11723,1
11724,0
11725,1
11726,0
11727,1
11728,1
11729,0
11730,1
11731,0
11732,0
11733,0
11734,0
11735,0
11736,0
11737,1
11738,0
11739,0
11740,0
11741,0
11742,0
11743,0
11744,0
11745,0
11746,0
11747,1
11748,0
11749,0
11750,0
11751,0
11752,0
11753,1
11754,0
11755,1
11756,0
11757,0
11758,0
11759,0
11760,0
11761,0
11762,0
11763,0
11764,0
11765,0
11766,0
11767,0
11768,0
11769,0
11770,0
11771,0
11772,0
11773,0
11774,0
11775,0
11776,0
11777,1
11778,1
11779,1
11780,1
11781,1
11782,1
11783,1
11784,1
11785,1
11786,1
11787,0
11788,1
11789,1
11790,1
11791,1
11792,1
11793,1
11794,1
11795,1
11796,1
11797,1
11798,1
11799,1
11800,1
11801,0
11802,1
11803,0
11804,1
11805,1
11806,1
11807,1
11808,1
11809,1
11810,1
11811,1
11812,1
11813,1
11814,1
11815,1
11816,1
11817,1
11818,1
11819,1
11820,1
11821,1
11822,1
11823,1
11824,0
11825,1
11826,1
11827,1
11828,1
11829,1
11830,1
11831,1
11832,1
11833,1
11834,1
11835,1
11836,1
11837,1
11838,1
11839,1
11840,1
11841,1
11842,0
11843,0
11844,0
11845,0
11846,0
11847,0
11848,1
11849,1
11850,1
11851,0
11852,1
11853,1
11854,0
11855,0
11856,0
11857,0
11858,0
11859,0
11860,0
11861,0
11862,0
11863,0
11864,0
11865,0
11866,1
11867,0
11868,1
11869,0
11870,0
11871,0
11872,0
11873,0
11874,0
11875,0
11876,0
11877,0
11878,0
11879,0
11880,0
11881,0
11882,0
11883,0
11884,1
11885,0
11886,0
11887,0
11888,0
11889,0
11890,0
11891,0
11892,0
11893,0
11894,0
11895,0
11896,0
11897,0
11898,0
11899,0
11900,0
11901,0
11902,0
11903,0
11904,0
11905,0
11906,0
11907,0
11908,0
11909,0
11910,0
11911,0
11912,0
11913,0
11914,1
11915,1
11916,1
11917,1
11918,1
11919,0
11920,1
11921,1
11922,1
11923,1
11924,0
11925,0
11926,1
11927,1
11928,1
11929,1
11930,0
11931,0
11932,1
11933,0
11934,0
11935,1
11936,1
11937,0
11938,0
11939,1
11940,0
11941,1
11942,0
11943,0
11944,0
11945,0
11946,0
11947,0
11948,0
11949,1
11950,0
11951,1
11952,1
11953,1
11954,1
11955,1
11956,1
11957,1
11958,1
11959,1
11960,1
11961,1
11962,1
11963,1
11964,0
11965,1
11966,1
11967,1
11968,0
11969,0
11970,0
11971,0
11972,0
11973,0
11974,0
11975,0
11976,0
11977,0
11978,0
11979,0
11980,0
11981,0
11982,0
11983,0
11984,0
11985,0
11986,0
11987,0
11988,0
11989,0
11990,0
11991,0
11992,1
11993,0
11994,0
11995,1
11996,0
11997,1
11998,0
11999,1
12000,0
12001,1
12002,1
12003,0
12004,1
12005,0
12006,1
12007,0
12008,1
12009,0
12010,1
12011,1
12012,1
12013,0
12014,0
12015,0
12016,0
12017,0
12018,0
12019,0
12020,0
12021,0
12022,0
12023,0
12024,0
12025,0
12026,0
12027,0
12028,0
12029,0
12030,0
12031,0
12032,0
12033,0
12034,0
12035,0
12036,0
12037,0
12038,0
12039,0
12040,0
12041,0
12042,0
12043,1
12044,1
12045,1
12046,1
12047,0
12048,1
12049,0
12050,1
12051,1
12052,1
12053,1
12054,1
12055,0
12056,1
12057,1
12058,0
12059,1
12060,1
12061,1
12062,1
12063,0
12064,1
12065,1
12066,1
12067,1
12068,1
12069,1
12070,1
12071,0
12072,1
12073,0
12074,1
12075,1
12076,0
12077,1
12078,1
12079,1
12080,0
12081,1
12082,1
12083,1
12084,1
12085,1
12086,1
12087,1
12088,0
12089,1
12090,1
12091,0
12092,1
12093,1
12094,1
12095,1
12096,1
12097,1
12098,0
12099,0
12100,0
12101,0
12102,0
12103,0
12104,0
12105,0
12106,0
12107,0
12108,0
12109,1
12110,1
12111,0
12112,0
12113,0
12114,0
12115,0
12116,0
12117,0
12118,0
12119,0
12120,0
12121,0
12122,0
12123,0
12124,0
12125,0
12126,0
12127,0
12128,0
12129,0
12130,0
12131,0
12132,0
12133,0
12134,0
12135,0
12136,0
12137,0
12138,0
12139,0
12140,0
12141,0
12142,0
12143,0
12144,0
12145,0
12146,0
12147,1
12148,0
12149,1
12150,0
12151,1
12152,0
12153,0
12154,0
12155,0
12156,0
12157,0
12158,0
12159,0
12160,0
12161,0
12162,0
12163,0
12164,0
12165,0
12166,0
12167,0
12168,0
12169,0
12170,0
12171,0
12172,0
12173,0
12174,0
12175,0
12176,0
12177,0
12178,0
12179,0
12180,0
12181,0
12182,0
12183,0
12184,0
12185,0
12186,0
12187,0
12188,0
12189,0
12190,0
12191,0
12192,0
12193,0
12194,0
12195,0
12196,0
12197,0
12198,0
12199,0
12200,0
12201,0
12202,0
12203,0
12204,0
12205,0
12206,0
12207,0
12208,0
12209,0
12210,0
12211,0
12212,0
12213,0
12214,0
12215,0
12216,0
12217,1
12218,0
12219,0
12220,0
12221,0
12222,0
12223,0
12224,0
12225,0
12226,0
12227,0
12228,0
12229,0
12230,0
12231,0
12232,0
12233,1
12234,0
12235,0
12236,0
12237,0
12238,0
12239,1
12240,0
12241,0
12242,0
12243,0
12244,0
12245,0
12246,0
12247,0
12248,0
12249,0
12250,0
12251,0
12252,0
12253,0
12254,0
12255,0
12256,0
12257,0
12258,0
12259,0
12260,0
12261,0
12262,0
12263,0
12264,0
12265,0
12266,0
12267,0
12268,0
12269,0
12270,0
12271,0
12272,0
12273,0
12274,0
12275,0
12276,0
12277,0
12278,0
12279,1
12280,1
12281,0
12282,0
12283,0
12284,0
12285,0
12286,1
12287,1
12288,1
12289,0
12290,0
12291,1
12292,0
12293,0
12294,0
12295,0
12296,0
12297,0
12298,0
12299,0
12300,0
12301,0
12302,0
12303,0
12304,1
12305,0
12306,0
12307,1
12308,0
12309,0
12310,0
12311,0
12312,0
12313,0
12314,0
12315,0
12316,0
12317,1
12318,0
12319,0
12320,0
12321,0
12322,1
12323,0
12324,0
12325,0
12326,0
12327,0
12328,0
12329,1
12330,0
12331,0
12332,0
12333,0
12334,0
12335,0
12336,0
12337,0
12338,0
12339,0
12340,0
12341,0
12342,0
12343,0
12344,0
12345,1
12346,1
12347,0
12348,0
12349,0
12350,0
12351,0
12352,0
12353,0
12354,0
12355,0
12356,0
12357,0
12358,0
12359,0
12360,0
12361,0
12362,1
12363,0
12364,1
12365,1
12366,1
12367,1
12368,0
12369,1
12370,0
12371,1
12372,0
12373,0
12374,1
12375,0
12376,0
12377,1
12378,1
12379,1
12380,1
12381,0
12382,1
12383,0
12384,0
12385,0
12386,0
12387,0
12388,1
12389,1
12390,0
12391,0
12392,0
12393,0
12394,0
12395,0
12396,0
12397,1
12398,0
12399,0
12400,1
12401,1
12402,1
12403,1
12404,1
12405,1
12406,1
12407,1
12408,0
12409,0
12410,1
12411,0
12412,0
12413,0
12414,0
12415,1
12416,0
12417,0
12418,0
12419,0
12420,0
12421,0
12422,0
12423,0
12424,0
12425,0
12426,0
12427,0
12428,0
12429,0
12430,0
12431,0
12432,0
12433,0
12434,0
12435,0
12436,0
12437,0
12438,0
12439,0
12440,0
12441,0
12442,0
12443,0
12444,0
12445,0
12446,0
12447,0
12448,0
12449,0
12450,0
12451,0
12452,0
12453,1
12454,0
12455,1
12456,0
12457,0
12458,0
12459,0
12460,0
12461,0
12462,0
12463,1
12464,1
12465,0
12466,1
12467,1
12468,1
12469,0
12470,0
12471,1
12472,1
12473,0
12474,1
12475,1
12476,0
12477,0
12478,0
12479,0
12480,0
12481,0
12482,1
12483,0
12484,0
12485,0
12486,1
12487,0
12488,0
12489,0
12490,0
12491,0
12492,0
12493,0
12494,0
12495,0
12496,0
12497,0
12498,0
12499,0
12500,0
12501,0
12502,0
12503,0
12504,0
12505,0
12506,0
12507,0
12508,0
12509,0
12510,0
12511,0
12512,0
12513,0
12514,0
12515,0
12516,0
12517,0
12518,0
12519,0
12520,0
12521,0
12522,0
12523,0
12524,0
12525,0
12526,0
12527,0
12528,0
12529,0
12530,0
12531,0
12532,0
12533,0
12534,0
12535,0
12536,0
12537,0
12538,0
12539,0
12540,0
12541,0
12542,0
12543,0
12544,0
12545,0
12546,0
12547,0
12548,0
12549,0
12550,0
12551,0
12552,0
12553,0
12554,0
12555,0
12556,0
12557,0
12558,0
12559,0
12560,0
12561,0
12562,0
12563,0
12564,0
12565,0
12566,0
12567,0
12568,0
12569,0
12570,0
12571,0
12572,0
12573,0
12574,0
12575,0
12576,0
12577,0
12578,0
12579,0
12580,0
12581,0
12582,0
12583,0
12584,0
12585,0
12586,0
12587,0
12588,0
12589,0
12590,0
12591,0
12592,0
12593,0
12594,0
12595,0
12596,0
12597,0
12598,0
12599,0
12600,0
12601,0
12602,0
12603,0
12604,0
12605,0
12606,0
12607,0
12608,0
12609,0
12610,0
12611,0
12612,0
12613,0
12614,0
12615,0
12616,0
12617,0
12618,0
12619,0
12620,0
12621,0
12622,0
12623,1
12624,1
12625,0
12626,0
12627,1
12628,0
12629,1
12630,1
12631,0
12632,1
12633,0
12634,1
12635,0
12636,0
12637,0
12638,0
12639,0
12640,0
12641,0
12642,0
12643,0
12644,0
12645,0
12646,0
12647,0
12648,0
12649,0
12650,0
12651,0
12652,0
12653,0
12654,0
12655,0
12656,0
12657,0
12658,0
12659,0
12660,0
12661,0
12662,0
12663,0
12664,0
12665,0
12666,0
12667,0
12668,0
12669,0
12670,0
12671,0
12672,0
12673,0
12674,0
12675,0
12676,0
12677,0
12678,0
12679,0
12680,0
12681,0
12682,0
12683,0
12684,1
12685,0
12686,0
12687,0
12688,0
12689,0
12690,1
12691,0
12692,1
12693,0
12694,0
12695,0
12696,1
12697,1
12698,1
12699,1
12700,1
12701,0
12702,0
12703,0
12704,0
12705,0
12706,0
12707,0
12708,0
12709,0
12710,0
12711,0
12712,0
12713,0
12714,0
12715,0
12716,0
12717,0
12718,0
12719,0
12720,0
12721,0
12722,0
12723,0
12724,0
12725,0
12726,0
12727,0
12728,0
12729,0
12730,0
12731,0
12732,0
12733,0
12734,0
12735,0
12736,0
12737,0
12738,0
12739,0
12740,0
12741,0
12742,0
12743,0
12744,0
12745,0
12746,0
12747,0
12748,0
12749,0
12750,0
12751,0
12752,0
12753,0
12754,0
12755,0
12756,0
12757,0
12758,0
12759,1
12760,1
12761,1
12762,0
12763,0
12764,0
12765,1
12766,0
12767,1
12768,1
12769,1
12770,1
12771,1
12772,0
12773,0
12774,0
12775,1
12776,0
12777,1
12778,0
12779,1
12780,0
12781,1
12782,0
12783,1
12784,0
12785,1
12786,0
12787,0
12788,0
12789,1
12790,1
12791,0
12792,0
12793,0
12794,0
12795,0
12796,0
12797,0
12798,0
12799,0
12800,0
12801,0
12802,0
12803,0
12804,0
12805,0
12806,0
12807,0
12808,0
12809,0
12810,0
12811,0
12812,0
12813,0
12814,0
12815,1
12816,0
12817,0
12818,0
12819,0
12820,0
12821,0
12822,0
12823,1
12824,0
12825,0
12826,0
12827,0
12828,1
12829,1
12830,0
12831,0
12832,0
12833,0
12834,0
12835,0
12836,0
12837,0
12838,0
12839,0
12840,0
12841,0
12842,0
12843,0
12844,0
12845,0
12846,0
12847,0
12848,0
12849,0
12850,0
12851,0
12852,0
12853,0
12854,0
12855,0
12856,0
12857,0
12858,0
12859,1
12860,0
12861,0
12862,0
12863,0
12864,0
12865,0
12866,0
12867,0
12868,0
12869,0
12870,0
12871,0
12872,0
12873,0
12874,0
12875,0
12876,0
12877,0
12878,0
12879,0
12880,0
12881,0
12882,0
12883,0
12884,0
12885,0
12886,0
12887,0
12888,0
12889,0
12890,0
12891,0
12892,1
12893,0
12894,0
12895,0
12896,1
12897,0
12898,0
12899,0
12900,0
12901,0
12902,0
12903,1
12904,0
12905,1
12906,0
12907,1
12908,0
12909,1
12910,1
12911,1
12912,1
12913,0
12914,1
12915,1
12916,1
12917,1
12918,1
12919,1
12920,1
12921,1
12922,1
12923,0
12924,0
12925,0
12926,0
12927,0
12928,0
12929,0
12930,0
12931,0
12932,0
12933,0
12934,0
12935,0
12936,0
12937,0
12938,0
12939,0
12940,0
12941,0
12942,0
12943,0
12944,0
12945,0
12946,0
12947,0
12948,0
12949,0
12950,0
12951,0
12952,0
12953,0
12954,0
12955,0
12956,0
12957,0
12958,0
12959,0
12960,0
12961,0
12962,0
12963,0
12964,0
12965,1
12966,0
12967,0
12968,0
12969,0
12970,0
12971,0
12972,0
12973,0
12974,0
12975,0
12976,0
12977,0
12978,0
12979,1
12980,0
12981,0
12982,0
12983,1
12984,0
12985,0
12986,0
12987,0
12988,0
12989,0
12990,0
12991,0
12992,0
12993,0
12994,0
12995,0
12996,0
12997,0
12998,0
12999,0
13000,0
13001,0
13002,0
13003,0
13004,0
13005,0
13006,0
13007,0
13008,0
13009,0
13010,1
13011,0
13012,1
13013,0
13014,0
13015,0
13016,1
13017,1
13018,0
13019,0
13020,1
13021,0
13022,0
13023,1
13024,1
13025,0
13026,1
13027,1
13028,1
13029,1
13030,1
13031,1
13032,1
13033,1
13034,1
13035,1
13036,1
13037,1
13038,1
13039,1
13040,1
13041,1
13042,1
13043,1
13044,1
13045,1
13046,1
13047,1
13048,1
13049,1
13050,1
13051,1
13052,0
13053,1
13054,1
13055,1
13056,1
13057,1
13058,1
13059,1
13060,1
13061,1
13062,1
13063,1
13064,1
13065,1
13066,1
13067,1
13068,1
13069,1
13070,1
13071,1
13072,1
13073,1
13074,1
13075,1
13076,1
13077,1
13078,1
13079,1
13080,1
13081,1
13082,1
13083,0
13084,1
13085,1
13086,0
13087,1
13088,0
13089,1
13090,0
13091,1
13092,1
13093,1
13094,0
13095,0
13096,1
13097,1
13098,1
13099,1
13100,0
13101,0
13102,1
13103,0
13104,0
13105,1
13106,0
13107,1
13108,1
13109,1
13110,0
13111,0
13112,1
13113,0
13114,0
13115,0
13116,0
13117,0
13118,0
13119,0
13120,0
13121,0
13122,0
13123,0
13124,0
13125,0
13126,0
13127,0
13128,1
13129,1
13130,1
13131,1
13132,1
13133,1
13134,1
13135,1
13136,1
13137,1
13138,1
13139,1
13140,1
13141,1
13142,1
13143,1
13144,1
13145,1
13146,1
13147,1
13148,1
13149,1
13150,1
13151,1
13152,1
13153,0
13154,1
13155,0
13156,1
13157,1
13158,1
13159,1
13160,1
13161,1
13162,1
13163,1
13164,1
13165,1
13166,1
13167,1
13168,1
13169,1
13170,1
13171,1
13172,1
13173,1
13174,1
13175,1
13176,1
13177,1
13178,1
13179,1
13180,1
13181,1
13182,1
13183,1
13184,1
13185,1
13186,1
13187,1
13188,1
13189,1
13190,1
13191,1
13192,1
13193,1
13194,1
13195,1
13196,1
13197,1
13198,1
13199,1
13200,1
13201,1
13202,1
13203,1
13204,1
13205,1
13206,0
13207,1
13208,1
13209,1
13210,1
13211,1
13212,0
13213,1
13214,1
13215,1
13216,1
13217,0
13218,1
13219,1
13220,1
13221,0
13222,0
13223,0
13224,0
13225,0
13226,0
13227,0
13228,0
13229,0
13230,0
13231,0
13232,0
13233,0
13234,0
13235,0
13236,0
13237,0
13238,0
13239,1
13240,0
13241,0
13242,0
13243,0
13244,0
13245,0
13246,0
13247,0
13248,0
13249,0
13250,0
13251,0
13252,0
13253,0
13254,0
13255,0
13256,0
13257,0
13258,0
13259,0
13260,0
13261,0
13262,0
13263,0
13264,0
13265,0
13266,0
13267,0
13268,0
13269,0
13270,0
13271,0
13272,0
13273,0
13274,0
13275,0
13276,0
13277,0
13278,1
13279,1
13280,0
13281,1
13282,1
13283,1
13284,1
13285,1
13286,0
13287,0
13288,0
13289,0
13290,0
13291,1
13292,1
13293,0
13294,1
13295,0
13296,0
13297,0
13298,1
13299,1
13300,0
13301,0
13302,0
13303,0
13304,0
13305,0
13306,0
13307,0
13308,0
13309,0
13310,0
13311,0
13312,0
13313,0
13314,0
13315,0
13316,0
13317,0
13318,0
13319,0
13320,0
13321,0
13322,0
13323,0
13324,0
13325,0
13326,0
13327,0
13328,0
13329,1
13330,0
13331,0
13332,0
13333,0
13334,0
13335,0
13336,0
13337,0
13338,0
13339,0
13340,0
13341,0
13342,0
13343,0
13344,1
13345,0
13346,0
13347,0
13348,0
13349,0
13350,0
13351,0
13352,0
13353,0
13354,0
13355,0
13356,0
13357,0
13358,0
13359,0
13360,0
13361,0
13362,0
13363,0
13364,0
13365,0
13366,1
13367,0
13368,0
13369,1
13370,1
13371,1
13372,0
13373,1
13374,1
13375,0
13376,1
13377,0
13378,0
13379,1
13380,0
13381,0
13382,1
13383,0
13384,1
13385,0
13386,1
13387,0
13388,0
13389,1
13390,1
13391,1
13392,0
13393,0
13394,1
13395,0
13396,0
13397,0
13398,0
13399,0
13400,0
13401,0
13402,0
13403,0
13404,0
13405,0
13406,0
13407,0
13408,1
13409,0
13410,1
13411,1
13412,0
13413,0
13414,0
13415,0
13416,0
13417,0
13418,0
13419,0
13420,0
13421,1
13422,0
13423,0
13424,0
13425,1
13426,0
13427,1
13428,0
13429,0
13430,1
13431,1
13432,0
13433,0
13434,1
13435,1
13436,0
13437,0
13438,1
13439,1
13440,0
13441,1
13442,0
13443,0
13444,0
13445,0
13446,0
13447,0
13448,0
13449,0
13450,0
13451,0
13452,0
13453,0
13454,0
13455,0
13456,0
13457,0
13458,0
13459,0
13460,0
13461,0
13462,0
13463,0
13464,0
13465,0
13466,0
13467,0
13468,0
13469,0
13470,0
13471,0
13472,0
13473,0
13474,0
13475,0
13476,0
13477,0
13478,0
13479,1
13480,1
13481,1
13482,0
13483,1
13484,1
13485,0
13486,1
13487,1
13488,1
13489,1
13490,1
13491,1
13492,0
13493,1
13494,1
13495,1
13496,0
13497,1
13498,0
13499,1
13500,0
13501,1
13502,1
13503,1
13504,1
13505,1
13506,0
13507,0
13508,0
13509,1
13510,0
13511,1
13512,1
13513,1
13514,1
13515,0
13516,0
13517,0
13518,0
13519,0
13520,0
13521,0
13522,0
13523,0
13524,1
13525,0
13526,0
13527,0
13528,1
13529,0
13530,0
13531,0
13532,0
13533,0
13534,0
13535,0
13536,0
13537,0
13538,1
13539,0
13540,0
13541,0
13542,0
13543,0
13544,0
13545,0
13546,0
13547,1
13548,0
13549,0
13550,1
13551,0
13552,1
13553,1
13554,1
13555,0
13556,0
13557,0
13558,0
13559,0
13560,1
13561,0
13562,1
13563,0
13564,0
13565,0
13566,1
13567,1
13568,0
13569,0
13570,1
13571,0
13572,0
13573,0
13574,1
13575,0
13576,1
13577,0
13578,0
13579,0
13580,0
13581,0
13582,0
13583,0
13584,1
13585,0
13586,0
13587,0
13588,1
13589,0
13590,0
13591,0
13592,1
13593,0
13594,1
13595,1
13596,0
13597,0
13598,0
13599,1
13600,1
13601,0
13602,1
13603,0
13604,1
13605,0
13606,1
13607,0
13608,0
13609,0
13610,0
13611,1
13612,0
13613,0
13614,1
13615,0
13616,0
13617,0
13618,1
13619,1
13620,1
13621,0
13622,0
13623,0
13624,0
13625,0
13626,1
13627,1
13628,0
13629,0
13630,0
13631,0
13632,0
13633,0
13634,1
13635,0
13636,0
13637,0
13638,0
13639,1
13640,0
13641,0
13642,0
13643,0
13644,0
13645,0
13646,0
13647,1
13648,0
13649,0
13650,0
13651,1
13652,1
13653,0
13654,0
13655,0
13656,0
13657,1
13658,0
13659,1
13660,0
13661,0
13662,1
13663,0
13664,0
13665,1
13666,1
13667,1
13668,0
13669,0
13670,0
13671,0
13672,0
13673,1
13674,1
13675,0
13676,1
13677,1
13678,0
13679,1
13680,1
13681,1
13682,0
13683,0
13684,0
13685,0
13686,0
13687,0
13688,0
13689,0
13690,0
13691,0
13692,0
13693,0
13694,0
13695,0
13696,0
13697,0
13698,0
13699,0
13700,0
13701,0
13702,0
13703,0
13704,0
13705,0
13706,0
13707,0
13708,0
13709,0
13710,0
13711,0
13712,0
13713,0
13714,0
13715,0
13716,0
13717,1
13718,0
13719,0
13720,0
13721,0
13722,0
13723,1
13724,0
13725,0
13726,0
13727,1
13728,0
13729,0
13730,1
13731,0
13732,1
13733,0
13734,1
13735,0
13736,0
13737,0
13738,0
13739,0
13740,0
13741,0
13742,0
13743,0
13744,0
13745,0
13746,0
13747,0
13748,0
13749,0
13750,0
13751,0
13752,0
13753,0
13754,0
13755,0
13756,0
13757,1
13758,0
13759,0
13760,0
13761,0
13762,0
13763,0
13764,0
13765,0
13766,0
13767,0
13768,0
13769,1
13770,0
13771,0
13772,0
13773,0
13774,0
13775,0
13776,0
13777,0
13778,0
13779,0
13780,0
13781,0
13782,1
13783,0
13784,0
13785,0
13786,0
13787,0
13788,0
13789,0
13790,1
13791,0
13792,0
13793,1
13794,0
13795,0
13796,0
13797,0
13798,0
13799,0
13800,0
13801,0
13802,0
13803,0
13804,0
13805,0
13806,0
13807,0
13808,0
13809,0
13810,0
13811,0
13812,0
13813,0
13814,0
13815,0
13816,0
13817,0
13818,0
13819,0
13820,0
13821,0
13822,0
13823,0
13824,0
13825,0
13826,0
13827,0
13828,0
13829,0
13830,0
13831,0
13832,0
13833,0
13834,0
13835,0
13836,0
13837,0
13838,0
13839,0
13840,0
13841,0
13842,0
13843,0
13844,0
13845,0
13846,0
13847,0
13848,0
13849,0
13850,0
13851,0
13852,0
13853,0
13854,0
13855,0
13856,0
13857,0
13858,0
13859,0
13860,0
13861,0
13862,0
13863,0
13864,0
13865,0
13866,0
13867,0
13868,0
13869,0
13870,0
13871,0
13872,0
13873,0
13874,1
13875,1
13876,1
13877,1
13878,1
13879,1
13880,1
13881,0
13882,1
13883,1
13884,0
13885,1
13886,1
13887,1
13888,0
13889,0
13890,0
13891,1
13892,0
13893,0
13894,1
13895,0
13896,0
13897,0
13898,1
13899,0
13900,0
13901,0
13902,0
13903,0
13904,0
13905,0
13906,0
13907,0
13908,0
13909,0
13910,0
13911,0
13912,0
13913,0
13914,0
13915,0
13916,0
13917,1
13918,0
13919,0
13920,0
13921,0
13922,0
13923,0
13924,0
13925,0
13926,0
13927,0
13928,0
13929,0
13930,0
13931,0
13932,0
13933,0
13934,0
13935,0
13936,0
13937,0
13938,0
13939,0
13940,0
13941,0
13942,0
13943,0
13944,0
13945,0
13946,0
13947,1
13948,1
13949,0
13950,0
13951,0
13952,0
13953,0
13954,0
13955,0
13956,0
13957,0
13958,0
13959,0
13960,0
13961,0
13962,0
13963,0
13964,0
13965,0
13966,0
13967,0
13968,0
13969,0
13970,1
13971,1
13972,0
13973,1
13974,0
13975,1
13976,1
13977,0
13978,0
13979,0
13980,1
13981,1
13982,0
13983,1
13984,1
13985,1
13986,1
13987,1
13988,0
13989,1
13990,1
13991,1
13992,1
13993,1
13994,1
13995,0
13996,0
13997,1
13998,0
13999,1
14000,0
14001,1
14002,1
14003,1
14004,0
14005,0
14006,0
14007,1
14008,1
14009,1
14010,1
14011,1
14012,1
14013,1
14014,1
14015,1
14016,1
14017,1
14018,1
14019,1
14020,0
14021,0
14022,0
14023,0
14024,0
14025,0
14026,0
14027,0
14028,0
14029,0
14030,0
14031,0
14032,0
14033,0
14034,0
14035,0
14036,0
14037,0
14038,0
14039,0
14040,0
14041,0
14042,0
14043,0
14044,0
14045,0
14046,0
14047,1
14048,1
14049,0
14050,0
14051,0
14052,1
14053,1
14054,1
14055,1
14056,0
14057,1
14058,0
14059,1
14060,0
14061,0
14062,0
14063,0
14064,0
14065,0
14066,0
14067,0
14068,0
14069,0
14070,0
14071,0
14072,1
14073,0
14074,0
14075,0
14076,0
14077,0
14078,0
14079,0
14080,0
14081,0
14082,0
14083,0
14084,0
14085,1
14086,1
14087,1
14088,0
14089,0
14090,0
14091,1
14092,1
14093,1
14094,1
14095,1
14096,1
14097,0
14098,1
14099,1
14100,1
14101,0
14102,0
14103,0
14104,0
14105,0
14106,0
14107,0
14108,0
14109,0
14110,1
14111,0
14112,0
14113,0
14114,0
14115,0
14116,1
14117,0
14118,0
14119,0
14120,0
14121,0
14122,0
14123,1
14124,1
14125,1
14126,1
14127,0
14128,1
14129,1
14130,1
14131,0
14132,0
14133,0
14134,0
14135,0
14136,0
14137,0
14138,0
14139,0
14140,0
14141,0
14142,0
14143,0
14144,0
14145,0
14146,0
14147,0
14148,0
14149,1
14150,0
14151,0
14152,1
14153,1
14154,0
14155,1
14156,0
14157,0
14158,1
14159,1
14160,1
14161,1
14162,0
14163,1
14164,0
14165,1
14166,0
14167,0
14168,0
14169,0
14170,0
14171,0
14172,0
14173,0
14174,0
14175,0
14176,0
14177,0
14178,0
14179,0
14180,0
14181,0
14182,0
14183,0
